,cloud,gym,insurance,mobile,music,software,streaming
C000864,0.5564712530454118,0.011528005113184728,0.012180646292024129,0.013341668910437006,0.012653988166980181,0.012653988166980181,0.5692469300546766
C000866,0.01727208534270218,0.3149202100474509,0.024043635811618187,0.020593965101634408,0.02344116511505928,0.0235126516971293,0.4119760685836505
C000869,0.01866376099052477,0.019380126303105236,0.04648622026251859,0.03343690235003951,0.019414171664992468,0.019532281337736348,0.01858654014477067
C000875,0.009306613369410396,0.39316939326438255,0.009916079284273703,0.009683911708871111,0.013251028921049185,0.011511789741798522,0.03156058029285143
C000881,0.008263039701976465,0.009707289691072846,0.011328984725400683,0.008676526879787242,0.6359904394184105,0.07625533051810587,0.08309668444116777
C000896,0.009714625116722745,0.008858514545560307,0.011452661153535097,0.011732723192849136,0.2794977259628635,0.012898980935208713,0.012320263111349197
C000897,0.005394329726062838,0.006912500087959904,0.007384965087355286,0.008066347165639585,0.1888231493360489,0.5359459460834161,0.007523197094509752
C000898,0.1220495872871982,0.49424955627560974,0.005841230496534271,0.006137290674471856,0.00511149648870101,0.21998118162782238,0.006188044631211517
C000899,0.06693656713347232,0.2297580877606378,0.0042143163020623075,0.15377348228198465,0.35454076473469,0.004066527463624646,0.007786435390408559
C000902,0.6073469285825781,0.013168564528928929,0.013659584215556778,0.015131693487977127,0.01709283390497457,0.016727454562521525,0.016677809887067466
C000908,0.08243312837023493,0.010275857400618595,0.003701374822665992,0.01023115872373191,0.0055166333882057375,0.4246910489306147,0.26947121805640406
C000913,0.024972529258670183,0.02600964651598575,0.02600964651598575,0.025248185125392404,0.026363867247992754,0.02170364597346663,0.02688138577363391
C000929,0.006801932420858126,0.012739567412963754,0.008035704364251208,0.013814959938307017,0.014920417567702356,0.7909529444745703,0.024221541214115266
C000937,0.004722639008503227,0.017111137029999914,0.006955035885335151,0.006240386253561453,0.006540756076443074,0.00509709286427222,0.028764519476026228
C000941,0.007894728617753526,0.7560648684711239,0.01607941875754148,0.016207534022368762,0.009094842024358857,0.008956029003890966,0.011869000668369193
C000943,0.008850717278604649,0.009645064656898133,0.005587948526175126,0.009722419788746552,0.010159190340665099,0.9081094636607185,0.017019478542143866
C000944,0.006669177097923607,0.21095456301566834,0.011618496131174062,0.009700867468668248,0.08450372336942975,0.3139007813730692,0.07587639597477801
C000952,0.026915752662630937,0.030425549907296713,0.014702309339837226,0.5257704405741126,0.016029421319623236,0.032771065894449856,0.01778478641352068
C000960,0.036168539028835205,0.06898133226132469,0.013630168467483423,0.37079945586275487,0.1999133573589688,0.017070091639422517,0.016376695682772502
C000969,0.00557388183888237,0.0046138465290422636,0.7515286660534232,0.010843981503259029,0.023773683573518157,0.023191063729123683,0.013252183633561506
C000973,0.01524582547194272,0.40724192735531667,0.2966405476420803,0.006297463256611626,0.0076655423060237845,0.005445781038310442,0.006345104633580953
C000979,0.010134436377319206,0.013538934044829937,0.00722838763989527,0.0074269574772123205,0.004816440577872704,0.004047623719911591,0.07355194524825633
C000986,0.12081410999856544,0.008088901324582122,0.013453171304981982,0.16366844460410207,0.0739438064791279,0.06196541630021095,0.035022906665231786
C000987,0.08221096679895273,0.007465497935862367,0.0032974018234268776,0.003916250632479916,0.019330817567763028,0.01487210921947961,0.004496395217358146
C000995,0.0020254155294846476,0.07977408150944829,0.035243357439185725,0.15990521744504918,0.00581253241044627,0.0027112432717073336,0.005915038237749146
C001005,0.01141507697840265,0.013077950878556373,0.6498233760482788,0.013326733136811935,0.01416489879076765,0.17579814696141244,0.015081025311172185
C001012,0.006972643454179737,0.00722616364973704,0.004258333623013801,0.007560792867958484,0.007727181999280344,0.2932277558039581,0.011380920946140799
C001017,0.03426101287664167,0.04171175666886907,0.02547309547775739,0.015389658433913794,0.014946324649211872,0.015741592494364916,0.08088178260480618
C001019,0.007122392685789819,0.2895387495444342,0.46186487834027723,0.013506785436769536,0.009767769933454677,0.4201659232111286,0.013474750478361297
C001023,0.133847703321807,0.016698623811237222,0.5807379749784926,0.023827089085657355,0.19848313773416565,0.12164212159932972,0.011417521599029744
C001025,0.03523246824478808,0.8082522390928929,0.008092732168530938,0.0064198232372309075,0.010004053629443422,0.009907858417377315,0.009958036399475158
C001026,0.03333308190038939,0.03548266116294364,0.03548266116294364,0.03445367701682947,0.03596112990681057,0.029832998377355566,0.04013555682165885
C001031,0.03773562529847915,0.6473186221976727,0.015061533785542673,0.0176268250002498,0.01935671592834966,0.01113393784805102,0.017568171079157945
C001032,0.010026015366743099,0.01098072375078308,0.1191072594958635,0.012227049901439312,0.051835760337125586,0.01223676755781135,0.33524213411631193
C001034,0.07581646166905336,0.01562611668771641,0.0051253318854041375,0.00902842680718054,0.15065560814835524,0.110317634451219,0.010114528082335917
C001041,0.4049369129791204,0.007219362790857937,0.031156460087120624,0.009496791214026174,0.0140951421997017,0.36013832870271506,0.008992343717803261
C001045,0.017289709425181557,0.018052991310819964,0.008531343527600285,0.018048262996804402,0.0396001133503009,0.33387601909220305,0.06922338942550504
C001049,0.03606434639376206,0.010577202616462262,0.010779689496825954,0.5691100382028278,0.013387883289597266,0.012895719405386374,0.014193010665042626
C001054,0.01092075079779012,0.01302948003814196,0.16791761705170158,0.013974846600599247,0.01347438824559769,0.036209262134724064,0.03748525054221864
C001065,0.019667030130330786,0.011037151607188486,0.5023087007716881,0.05326433962743573,0.024248982231422935,0.023734325640085426,0.025180682446844963
C001070,0.26990904750156,0.014595153379549926,0.016036858732431606,0.18956561981041195,0.030233994102105043,0.02569607762224557,0.0569290034288356
C001073,0.010592441658231507,0.003719406635450469,0.004401847345958748,0.009181958030177831,0.12042446246984603,0.005320131363358617,0.009131403323142898
C001078,0.01638926852128432,0.025512645703055066,0.39318677607951624,0.008858390045542577,0.009492884196952768,0.009604494287007787,0.01562409398589416
C001082,0.030524991879214546,0.009322978533905384,0.03406275256637519,0.012646174316285777,0.3971639749112863,0.014087121177522973,0.017915694617375057
C001083,0.43871277477188,0.09692815969573815,0.00952154803490373,0.008227791456271918,0.020981479493635654,0.2004149644654247,0.009696364942797086
C001085,0.3154981323706271,0.5610026057269186,0.01492717980992388,0.007900763277173513,0.00920614564073855,0.07112951478850597,0.005882692789910868
C001099,0.003374997340428325,0.024711916784424286,0.005635130419600108,0.00476159344881101,0.011093306971678636,0.007429016636287599,0.026550063131487937
C001104,0.009956714689108253,0.04367551558785373,0.008407973936285304,0.00859037267829912,0.015634696846212073,0.06651353645207252,0.0100159665121434
C001107,0.7447810611262069,0.07112968838180751,0.013142010022077209,0.01361674903510087,0.15537007590984675,0.01441870961334603,0.016532396896502936
C001118,0.018092152006554896,0.7169989374754853,0.01928283450913844,0.02458746926741895,0.02638262074648516,0.04969739799212956,0.02549304703145912
C001125,0.4726465832473751,0.007840101252736799,0.18571534026942946,0.024697961912818145,0.008057302345612784,0.021514005257168508,0.01948871616044085
C001128,0.0035707455061149214,0.004596193299324004,0.09342813757837173,0.009770492882500694,0.015824030480882368,0.440130902662296,0.010475412281591453
C001137,0.011374399727088803,0.29164768493898696,0.01404094282518565,0.47278951617017473,0.050539578861860925,0.04673907316071608,0.029061864365099027
C001145,0.021337241152636556,0.03979626802378678,0.014284690461095784,0.01480008835256747,0.5271363875895494,0.01619084296289931,0.020246077411181798
C001146,0.01491255154185534,0.022882973754572,0.6140622751380932,0.01886288074944236,0.021386654623197568,0.26638230807747315,0.05404784179684945
C001158,0.012544241362581981,0.015703203922489025,0.0160544988016518,0.01618241877844892,0.01628512643730478,0.013991922142754739,0.6995164971775372
C001159,0.01997083029553736,0.008323423165465608,0.05300015604443305,0.5165585862311585,0.015413393282266714,0.008960067664082267,0.15206748203476206
C001161,0.013533514621939895,0.6790670053724168,0.006975653817443914,0.006169565357345648,0.013377481435007823,0.013258890000357201,0.02035603928472617
C001163,0.005178553428784321,0.047153240857880196,0.0060256271974428715,0.008439441525842016,0.008227292257892819,0.005996583036871723,0.008830005104260378
C001167,0.0037402221757463104,0.008778514710473197,0.039621380336494795,0.2774012941867671,0.007257349050134528,0.007257349050134528,0.005994666376741564
C001177,0.007961813904673858,0.16766299601044374,0.007636767328720529,0.24696526089206408,0.00951141590128565,0.010579070980845963,0.5925328600962514
C001180,0.0064829973035934576,0.0067188347811803365,0.0067045159182033635,0.39364530075422405,0.41878737992793325,0.0074650949958332425,0.006569007219064341
C001186,0.010343229616710463,0.48140275956259154,0.009668876210329773,0.006217237353797092,0.036878671768045934,0.012655822420989659,0.01356239759829622
C001187,0.012187819430966017,0.007465632465555438,0.021435478066587542,0.014823294979338092,0.07416537082454752,0.47580580257079474,0.10351260226738852
C001190,0.022755099453441986,0.02560618853894163,0.0231075976936986,0.12412453940184899,0.019427499148198597,0.026622368554132754,0.02768339716301909
C001193,0.013354441571870863,0.4305003251704035,0.009690701602223342,0.007633993404805423,0.02173696585277949,0.5615181373928252,0.021925138140152244
C001195,0.7968711623751422,0.0064585499979772105,0.009448075418924493,0.009489465601589944,0.010842765256042892,0.021722267829289155,0.0134154522486813
C001197,0.0038699167197079978,0.0054775238736514045,0.008795487386140593,0.006651474412519545,0.016866777008825815,0.007262614014597174,0.25237497511840645
C001201,0.009838291972012322,0.01509764411080031,0.010339130708309925,0.27764407717473577,0.006124135330711185,0.013582955789689008,0.009070448485006533
C001205,0.014227006765540206,0.2582771327240055,0.0037031123247340675,0.006180883248400217,0.00711561126240874,0.24562697404739872,0.3581670877934695
C001206,0.02446868243479624,0.011343682458082337,0.00810987358569356,0.5811177190094464,0.01209703331172165,0.01209703331172165,0.014396762685246797
C001217,0.31136638940983447,0.018165100604505265,0.02967224968328123,0.008174572348737742,0.1338231870119742,0.031908832807207965,0.010478776945492142
C001218,0.007144545176213416,0.06596753721581373,0.008329006826364891,0.008395896422527607,0.1647580330243118,0.0031954289844285883,0.284436826535304
C001219,0.006411426120038509,0.0060210739945175526,0.007150157875577904,0.26747552996007157,0.00772297736085952,0.00772297736085952,0.004568756369530149
C001246,0.015358649185849484,0.029027116568393373,0.01318795219972833,0.412104806282529,0.02002793462321016,0.020528000844935123,0.018169836946560897
C001247,0.012909214595767977,0.014239707927390531,0.02119546203331914,0.019305760816483393,0.04056721652943895,0.026850865114728575,0.5161296010243643
C001251,0.03768448254851413,0.007136737354247651,0.03740267557449974,0.011486250794487769,0.031143032459988194,0.26814717023478835,0.05781405080322519
C001257,0.07286649170952164,0.009766866757223972,0.009474801472149888,0.013399679141250134,0.014410982980965105,0.6166165313309899,0.01797511213148187
C001259,0.6054966760350452,0.01325945973303081,0.010923282601080558,0.026578705685903915,0.011696745253854888,0.02162033197137899,0.013572803197921585
C001262,0.006370958139662645,0.1690372387563725,0.010727862367855206,0.4636526244881999,0.012118671485926305,0.011320697380504422,0.012814792635107968
C001263,0.012776782831670561,0.155534295416636,0.6399244821942791,0.022797637832335193,0.10608581631339938,0.019325273393185374,0.016138482669152292
C001270,0.07378707053884939,0.009603181917952435,0.005091737179221977,0.5917466633782498,0.5162576479081906,0.1346709596595533,0.011021037891839591
C001274,0.010521063868562162,0.19489253266318277,0.012225597195909666,0.025285560011725848,0.013410824894369849,0.024689506192262532,0.012727158850041885
C001281,0.017633321946502193,0.008623189004726266,0.5284799902983477,0.009760252324257195,0.011411802632937161,0.010654389977591534,0.01099349836186954
C001282,0.6537092163311577,0.008257503724106885,0.008257503724106885,0.00817045283918991,0.008604025007737898,0.014972497033447617,0.00860722261336956
C001286,0.019336589214005037,0.022671341895534342,0.050482664515888336,0.02281135951443278,0.5723614828283035,0.008279056673310041,0.34610487340671325
C001287,0.007631512992032588,0.3239901665166968,0.15719665209285336,0.017738762629484765,0.7945680636598932,0.009798281535371793,0.07327646659353279
C001296,0.012123091069454394,0.11286720518337065,0.009133360963825462,0.5588824098364886,0.016954127113414062,0.012336748243345986,0.021370585844163365
C001297,0.012852185784469975,0.6563914159811741,0.2218310527819526,0.0690379145707486,0.030341409398118732,0.012319613019681618,0.03328755374223854
C001304,0.004798509365711558,0.19219219178260638,0.02310559369449073,0.006254202030314206,0.0057651000097570316,0.00859895949175318,0.0051862737958989855
C001309,0.01385949898897787,0.30655351990857455,0.017205465514096175,0.017342394593340367,0.6265328710065479,0.016135542924277754,0.03777987859930906
C001311,0.006468803194934466,0.007709657151155716,0.0500110150989473,0.007832468827677788,0.10976760840227905,0.010228252206351356,0.011705912948829953
C001319,0.005188263699193613,0.03290206368994805,0.4864896743261247,0.009446846607600217,0.19832585789266696,0.010805496417763735,0.01819682816174339
C001327,0.6613772066423692,0.011249262169935203,0.008089881652464928,0.014848754902985935,0.00906298524567169,0.03402417031190675,0.016821875974340157
C001332,0.6265743739563164,0.013569097875387995,0.014395940158148114,0.014816679240095837,0.018272222622464678,0.01811103581245043,0.09553794268729378
C001333,0.012559902767599794,0.6483542503801176,0.01724789353304389,0.017436948219259715,0.017107720574530864,0.06329200844138924,0.018387542843619
C001338,0.014504842110708238,0.009168926958167465,0.34594706079750365,0.012192642129507027,0.2959589856684391,0.017479453601931653,0.018310648058959565
C001339,0.011807155049886973,0.00815361480720611,0.008629620401654442,0.010841219642602344,0.012895952356454415,0.20693305007559207,0.5506820224333844
C001344,0.02771872855781531,0.057756582123595065,0.5111087994375515,0.027634371513746165,0.013594536133567477,0.020619183443907573,0.013816083832269472
C001350,0.00799064209727914,0.009572495386419428,0.21629806260519716,0.33278303158097905,0.0068344511291826724,0.012232934537695833,0.04314117901524421
C001357,0.012424032317262102,0.024169752929441134,0.060760502791025045,0.01628257424525943,0.03075732555961342,0.12460612338248436,0.04080861690462388
C001358,0.009750597998122222,0.05157626232308447,0.026939521917237624,0.014850954442615992,0.42484946930002637,0.015349951840504273,0.04435202835199967
C001360,0.012853010054883216,0.012388726141633392,0.01252591627719746,0.2061687966157463,0.014100010429263258,0.06663021348840531,0.014663958832334666
C001363,0.010489283192972024,0.009871342435090283,0.01613312455729627,0.006599654573160283,0.010624014107051386,0.09725294364985006,0.01098694050074392
C001365,0.0046009431008088375,0.004936561661663555,0.015445184184599286,0.005610634446653377,0.020587680721686936,0.007065985774729923,0.049570161631537234
C001368,0.0555681912899819,0.016974228300459467,0.0029838308688096226,0.006933495031644967,0.014907881110702454,0.014412316424362623,0.014055800209500334
C001369,0.027033251081034153,0.00978087551001381,0.0128976613897846,0.3027569030390774,0.04673308996689408,0.011551100778163117,0.01274521135218851
C001370,0.016479659470413466,0.07636419064628616,0.1277209431970482,0.03133795990072765,0.007461852237156728,0.6431549192603675,0.006640798720511214
C001371,0.00839784395220051,0.08445348943188295,0.00970391968375718,0.010438012238651881,0.011749225538808975,0.2943874663199553,0.011857294508850064
C001373,0.009339695178292334,0.009200876799402246,0.009308692219540983,0.15671388934709765,0.17085787846884715,0.008489093103643458,0.3463879212094753
C001379,0.2862188690600794,0.09234849765084961,0.009765950654274805,0.010203742482529393,0.5842370841724238,0.026443888575212383,0.008824703293887003
C001403,0.011997589684023185,0.023758653947837504,0.005865316491143049,0.12189696234350259,0.017134922616087175,0.01649152026074458,0.017754410553946453
C001404,0.645686564221888,0.06566111589287979,0.009479597024363023,0.009711884001958415,0.06753957451135591,0.14504438064678898,0.01048379240106717
C001407,0.009799308031359618,0.006914558868024064,0.011148114334111626,0.011836633265032216,0.013419520607140552,0.7917008755954327,0.013321848899859039
C001423,0.007397684462831904,0.4562986464544741,0.012159919429886196,0.012250946770443118,0.015378278061352146,0.01000403921832342,0.017861432474605327
C001425,0.22913716161366596,0.5392226586535463,0.21150289080280063,0.36156987715570665,0.04892241043650176,0.01541935955958413,0.038643488406576804
C001432,0.016902390563701183,0.1659210105060339,0.011469109447970176,0.11791351819848712,0.05465714991105479,0.005018560272005375,0.8822478849379972
C001438,0.003885840955277022,0.003641530187340897,0.017794892429447148,0.004249663040231953,0.004441660802101193,0.07125088177803941,0.004711822299445808
C001456,0.005574997939970695,0.05000379723096023,0.2927167586521946,0.005609379088198316,0.006043512265610688,0.4644439556388038,0.2906524868285321
C001465,0.0037958431926131578,0.008448984265490919,0.21791645273774815,0.1824775226928107,0.011114297982112803,0.017759290558684075,0.39138146866118617
C001466,0.006746925615241134,0.016332360838135128,0.0072200307733234735,0.028161190014955286,0.053632169751341684,0.048063526636696996,0.7720077524126417
C001468,0.007028420418991835,0.7698236765716697,0.009662074786185703,0.008719361893263302,0.02100458384121752,0.008924683434180068,0.009696349414892481
C001471,0.0688946962325704,0.049258492353173255,0.06119838375096122,0.0037014610979178254,0.0075499971867127305,0.0075499971867127305,0.01853548570125582
C001477,0.0045817111036524924,0.3697137734785357,0.009469314430586212,0.7717528256612686,0.011575833956985844,0.013097742829800313,0.011576101479978012
C001482,0.009702811729926599,0.01110579448807742,0.41908635321695004,0.01852938052542916,0.01115555733447953,0.018876034418096845,0.012092013253753243
C001489,0.008800311365409185,0.005382343783031315,0.021762638760133856,0.0035808088470578397,0.16559330013577622,0.004099251094866713,0.0034586733978182508
C001496,0.005712206216711201,0.006407301878723599,0.016788693337577012,0.006717512423031001,0.1346318374498493,0.1099305966246281,0.00609239981535419
C001510,0.09349080915916673,0.17562044537549462,0.005625524379823834,0.1701710804218053,0.00696999093631129,0.006687130451589051,0.034566573193147224
C001515,0.19103092868566757,0.008087139307420893,0.008503419435751796,0.0052774607206857,0.014036790059220565,0.013493764674162833,0.014478604410691334
C001518,0.003947896945464372,0.8118392670869076,0.06557802586079478,0.02667307482591682,0.00974746350245835,0.004320720942317211,0.004818795460679568
C001534,0.006237832900513174,0.30610637249577116,0.012482102619228422,0.5608880220301455,0.008662914369242972,0.004467352339187841,0.17333784302839822
C001538,0.008348125467947746,0.009797331741200468,0.010036800456779342,0.01014763028813329,0.009205159264174412,0.009991519173014309,0.694508669667399
C001539,0.178516093373725,0.6052736497733242,0.007076134971659452,0.014716567027904711,0.014243145168993748,0.10763542961451342,0.015843922176556363
C001541,0.1113525954033126,0.04229157957624017,0.013624222750491726,0.008038618081608433,0.008915814000972805,0.30404099425984443,0.04729498850997138
C001543,0.10725993803055435,0.014521319809776586,0.16605577874762978,0.009719524339583284,0.012248327050809013,0.5830854368111829,0.009261545072535191
C001545,0.019180693075886518,0.020026297109212873,0.0971803764844196,0.12849075691343073,0.017399451616291882,0.01783675567861283,0.019821435425407822
C001550,0.03030608104030927,0.28812231295045637,0.3753846799521278,0.008853320739652752,0.022151450920924645,0.005858530749340116,0.008283182177966327
C001552,0.01380081136138759,0.005996604757678084,0.007157217027584062,0.008691193544373981,0.015109749337852411,0.009921344841499398,0.6908147229737766
C001553,0.015155455408881234,0.01037649437217393,0.1300661728037792,0.018695470907272287,0.32900926395362656,0.03036802617348152,0.026256391668636095
C001558,0.008815959270320979,0.009349587259768996,0.054733554496303016,0.021942111321915383,0.02172924746480979,0.01794659225633583,0.019698314924792907
C001568,0.002712532262591941,0.009071349800283589,0.00316230570439641,0.005849341309502788,0.011686102419258848,0.0812116962020527,0.667587001622593
C001573,0.005432220195912556,0.003915866613093691,0.007960939405198356,0.004097691462509945,0.034706210448396696,0.011538648822648719,0.026837700250715683
C001579,0.004822444065385503,0.7130087823457814,0.0036463324037399694,0.005912276088448171,0.011143240533330807,0.007198953088856294,0.007391649732923309
C001580,0.009482630172805208,0.010111264038387729,0.45575817360696785,0.011343131463577412,0.7659807014015915,0.07732979019160777,0.16122709992445922
C001586,0.006119549458376858,0.006342249887127166,0.006342249887127166,0.5506518588346115,0.006469342758253254,0.2538478195311295,0.005273250754826484
C001603,0.41300433950350735,0.03179423721326334,0.009151146251465564,0.009375461087185129,0.010112704123551731,0.010112704123551731,0.1998320198083627
C001605,0.06508149678517315,0.00602507403425507,0.3243580191705687,0.06652162504619315,0.007917595491059403,0.0089308768660019,0.1698324096139385
C001606,0.007675366100419657,0.013370256391154989,0.005457414503619061,0.0052931233248535,0.01655623027662556,0.011055568539427978,0.6320624389729311
C001611,0.13408213982181474,0.012536650531254198,0.006441222164060799,0.5289301182231656,0.016292178547051006,0.015347533979756795,0.01650579818465965
C001612,0.006689153951282915,0.008152624955205454,0.27999388797036845,0.09976193748682714,0.007776457214977694,0.00690396967948211,0.1783327845273222
C001619,0.010530371379228125,0.01284985722690589,0.2480531994959948,0.17358791928608305,0.02234481241047894,0.37915790699612034,0.014974281063517378
C001622,0.0303713930480773,0.012956571909200668,0.0043551240060512395,0.004529641524452952,0.008836087303144571,0.024498772372051218,0.03330849020314761
C001623,0.09563638218652748,0.013718705464667948,0.47558417863502866,0.018547069781485192,0.1188796066290663,0.09676438082526667,0.048863976942058816
C001628,0.007301535446861294,0.4348855677808871,0.004952640614770795,0.12264381853474994,0.0057080816048491806,0.006763559685498548,0.25552938069665476
C001636,0.22132004488397342,0.028317047300908654,0.3942384139575736,0.030534046347767855,0.13358067578383065,0.08286496191967876,0.17282373200300066
C001637,0.006186153039160899,0.013785968631309748,0.017163375563933596,0.028169219962840414,0.014688363637984906,0.012844920370346794,0.01836262327267477
C001646,0.5097845754013332,0.01248444334434378,0.01248444334434378,0.01246021630812186,0.012701914646759991,0.026597701420921088,0.02631448251462672
C001651,0.025989562329347564,0.009189868082070335,0.009542826718344435,0.00972814737322409,0.01077115881404071,0.010897632531895022,0.16189466338725653
C001652,0.27106408175041713,0.8897099075141551,0.00897527647742454,0.12902221819648368,0.4425544931940654,0.023942978505539766,0.01980653972615181
C001654,0.009591362265116069,0.05058780016151731,0.011510274181866793,0.510228327599944,0.013292679139878178,0.010263258427640138,0.012318944725748682
C001659,0.00558708138767994,0.1371999753481215,0.011641615954269657,0.10025776192170895,0.11441286426190357,0.006635847796867317,0.09843949301403915
C001671,0.0055749461800418355,0.4870580501352175,0.23219197638205327,0.23134047627312693,0.008297555061065694,0.004865737067998118,0.08564241093283548
C001675,0.09391030795219749,0.02442362201664005,0.014057754377747133,0.026619093467453493,0.03437477040752895,0.8117715221546826,0.033616286196482215
C001679,0.01028323373885963,0.011369659513955948,0.005237223163413799,0.6702716489660568,0.01671627012337185,0.019629567556644058,0.015717780398032902
C001684,0.008929848959036582,0.009731228636830843,0.009731228636830843,0.8037572766994698,0.00986600213251974,0.008340221387983961,0.00926011340145005
C001685,0.006290907032058387,0.0070841923217502155,0.007032449380277278,0.7070552841931755,0.008448828515442234,0.008266670868129199,0.008735502881224336
C001688,0.4099578537960673,0.020569499983496168,0.021353301095854375,0.021522517670736676,0.02144394258441905,0.47544912392813155,0.01762113296164389
C001690,0.017586089951360125,0.5884151229392396,0.14545687452994602,0.011223236174134099,0.01282097436240745,0.520767441353968,0.009180895721406634
C001694,0.011392726796355692,0.012574461201937854,0.014224579726760356,0.0145714267842757,0.01989819621820253,0.7751985715045538,0.02093008126176003
C001696,0.007485017981341837,0.007451066805689473,0.16606389938079716,0.008154146142374332,0.47709507053913275,0.33469612716751446,0.21845203060423357
C001702,0.007859483759816899,0.007983413282592777,0.02274497097416757,0.008425342584288753,0.04939285326434509,0.008307153710949039,0.7135022722425578
C001711,0.6825104259718416,0.010236669709849084,0.007999748124410741,0.2863488313566847,0.011497067268287217,0.009289880038626784,0.012138903242912448
C001722,0.005021621339128458,0.0049167927667888725,0.021732412736998455,0.007336108619657477,0.005883641327023406,0.0079464946956239,0.009293430800941312
C001730,0.02717887689677471,0.00725802978593699,0.01263773994590789,0.15016051755841958,0.015855406582311233,0.4752448923936998,0.0207754527147772
C001738,0.22899450096607113,0.014913491411704349,0.0027606387796004664,0.26720475909430264,0.01091372157630675,0.008613866507861853,0.29764312613174915
C001739,0.0033776009702018435,0.12415299307430668,0.08141599356201966,0.004284716860866157,0.01637102841052063,0.0036988994935122687,0.006346131307027839
C001741,0.035561365240655694,0.804492487838064,0.044244832911096606,0.04476513181610825,0.17748833248004922,0.051130637059846,0.05709935113288998
C001743,0.00448551076318959,0.16095675788360975,0.007965220611008678,0.004781968643358791,0.005647535832970922,0.22030314888941394,0.2984454484678318
C001746,0.012905972349303031,0.5210799227600896,0.012070867617815532,0.012096154628550656,0.4457976872698798,0.013008587580747756,0.029898931250626575
C001754,0.008157876183144017,0.030289594778437564,0.019899335126284393,0.7786521354187412,0.010930020449253806,0.02333661670139526,0.022637271374954217
C001761,0.011172264184963207,0.012931514009223486,0.012577163695896254,0.01244241207676205,0.013400933651201465,0.058560012951920634,0.03294525214035096
C001764,0.018199216249642075,0.10937872867309259,0.0060111145135063535,0.006315730486429771,0.1698259975531641,0.006315730486429771,0.005699553557175899
C001771,0.006173113261949541,0.00743142534352893,0.5206081263111292,0.010923420143954985,0.008955009042781424,0.028369679239125985,0.00796261824455678
C001774,0.09085292292073038,0.259811480229053,0.004306299524936636,0.01947459218323045,0.14014597662580938,0.07249400354697554,0.10969705451950379
C001777,0.004562804974301051,0.011906538887122932,0.5534467981705036,0.004742079531251981,0.015869022594587782,0.020601008424747574,0.20816432175845997
C001780,0.01789375148789623,0.018642505770563828,0.018642505770563828,0.02054298360162693,0.01947212317997261,0.7985413331166475,0.024474605370656467
C001782,0.009588092351393466,0.012805617924892139,0.014220546897540777,0.013449889462283052,0.8253115093823619,0.08715602404424723,0.01158699099500865
C001784,0.4709232834238018,0.049716343622422415,0.009680561141761588,0.009474951012136126,0.012635038855687217,0.011842554034806519,0.011253039433557623
C001786,0.013421024386046622,0.7651400156802762,0.017328071782254317,0.017998525828856807,0.01883114754509494,0.01905043817666327,0.02089193914381236
C001796,0.008630340106682963,0.3317408626433523,0.01242385378725001,0.010909539217562006,0.026343082218133963,0.008852603337839134,0.4603666785944509
C001808,0.0539284960731969,0.37915549689936784,0.028275282157849392,0.009646381050242582,0.012877775801390162,0.006820386359846256,0.09057981740171356
C001811,0.13638818199261585,0.43402311916590663,0.0037084241563069818,0.013684045969070477,0.010528058041802471,0.10931347653135622,0.010294199546812577
C001812,0.006231003911855112,0.009032135615413401,0.01029527197061855,0.010547333325939927,0.7136663294569061,0.01045433609605355,0.013391599053021857
C001814,0.011205921915536191,0.004467975051130942,0.11637662989389752,0.005330400126199944,0.00603728966789204,0.005808131885666445,0.01113617669020497
C001816,0.004169571471206352,0.002443764768036678,0.004956310242948464,0.005078327369879855,0.0032740815567398806,0.4433414183779872,0.5966790958339786
C001819,0.005573480114079754,0.01472663027572425,0.024513370548310123,0.033494376848185035,0.004945182077420566,0.007115345734471622,0.004375412654218522
C001821,0.011348942120037188,0.028966404827325532,0.017415741137573902,0.019135646243819575,0.022319461595489268,0.011346569850988286,0.010268296251025896
C001823,0.006277752948383296,0.08121274841332494,0.010295001528855536,0.003357231760555057,0.004816922091115275,0.006478174203989208,0.032545144088617896
C001829,0.03060967105342582,0.015886781273280748,0.016503601685427412,0.016575383544417146,0.03272537649071251,0.020741570546131075,0.12883370365443234
C001830,0.496764414390663,0.0136177677900307,0.026633750190969138,0.01833527637457261,0.015094129649922664,0.031790925951536514,0.16584948609986258
C001836,0.016526123012243637,0.39486827335126284,0.06725493946318632,0.02081623204285592,0.009844332051317154,0.04524304659393686,0.00751927803461688
C001837,0.00393175071893459,0.7824533181225192,0.024278062884290127,0.004680044534321999,0.005614911231688854,0.006103506706115502,0.027691804539069144
C001861,0.006624491127911974,0.008290242442879597,0.6550259584297925,0.007720232519484725,0.008974790496348807,0.007429374140420377,0.008546342138772369
C001865,0.015106489657880726,0.010875703815470062,0.017460362622660014,0.7376206553918504,0.012826950052813308,0.015761079420842605,0.05644657088978849
C001869,0.018549945068893986,0.5243879971736823,0.020368236271818326,0.00742003946701356,0.007516200780135777,0.007516200780135777,0.01662609006592081
C001870,0.5667627897024247,0.011043951180977415,0.0100630516912377,0.011327588991032067,0.012429232632319863,0.49895414741355015,0.023854543400731044
C001882,0.006008347409969139,0.003267696492547204,0.003010408931312502,0.2899233601618569,0.005972190984806235,0.011184738996030345,0.03643780380184504
C001883,0.02024961503653708,0.0022441321721889036,0.2808491469388618,0.29382330076698265,0.013796605620282395,0.14458655851613014,0.0026707623712226986
